ticker,week,weekly_close,volume,weekly_return,next_week_return,news_count,avg_tone,neg_tone_pct,fda_mention_count,regulatory_event_flag
ABBV,2022-07-18/2022-07-24,130.63023376464844,68384005647100531570040668003639700,-0.03352438603106367,-0.03340702814151131,0.0,0.0,0.0,0.0,0.0
ABBV,2022-07-25/2022-07-31,126.26626586914062,434700049006004145800657230017754700,-0.03340702814151131,-0.0381159557248798,0.0,0.0,0.0,0.0,0.0
ABBV,2022-08-01/2022-08-07,121.45350646972656,85239005197100547420070717005371100,-0.0381159557248798,0.03303391624956964,0.0,0.0,0.0,0.0,0.0
ABBV,2022-08-08/2022-08-14,125.46559143066406,48546003819700407530059728005208700,0.03303391624956964,-0.005259584265783435,0.0,0.0,0.0,0.0,0.0
ABBV,2022-08-15/2022-08-21,124.80569458007812,45132003852300360520035252004530700,-0.005259584265783435,-0.038773283568476646,0.0,0.0,0.0,0.0,0.0
ABBV,2022-08-22/2022-08-28,119.96656799316406,40235003768100501890033012003838800,-0.038773283568476646,-0.000513283361287975,0.0,0.0,0.0,0.0,0.0
ABBV,2022-08-29/2022-09-04,119.90499114990234,38358004337100578960045210003601600,-0.000513283361287975,0.037716527552134727,0.0,0.0,0.0,0.0,0.0
ABBV,2022-09-05/2022-09-11,124.4273910522461,4810600414170039883004427000,0.037716527552134727,0.018667483559790865,0.0,0.0,0.0,0.0,0.0
ABBV,2022-09-12/2022-09-18,126.75013732910156,493840061959004673600641690013887500,0.018667483559790865,-0.00694132697990546,0.0,0.0,0.0,0.0,0.0
ABBV,2022-09-19/2022-09-25,125.87032318115234,50425004532900507610061610005751600,-0.00694132697990546,-0.061862126338982026,0.0,0.0,0.0,0.0,0.0
ABBV,2022-09-26/2022-10-02,118.0837173461914,569780055980005226700550940015359000,-0.061862126338982026,0.0339021192676916,0.0,0.0,0.0,0.0,0.0
ABBV,2022-10-03/2022-10-09,122.08700561523438,74375006612300477790051248004648800,0.0339021192676916,0.04060594713672905,0.0,0.0,0.0,0.0,0.0
ABBV,2022-10-10/2022-10-16,127.04446411132812,38308005675100452800050662005290500,0.04060594713672905,0.028823012673814263,0.0,0.0,0.0,0.0,0.0
ABBV,2022-10-17/2022-10-23,130.70626831054688,40162003540400333330038801005419400,0.028823012673814263,0.0037401502644300866,0.0,0.0,0.0,0.0,0.0
ABBV,2022-10-24/2022-10-30,131.19512939453125,513970052294004727900685040010812200,0.0037401502644300866,-0.015784710032700655,0.0,0.0,0.0,0.0,0.0
ABBV,2022-10-31/2022-11-06,129.12425231933594,86048006351200534500038507004623700,-0.015784710032700655,0.03359009213466768,0.0,0.0,0.0,0.0,0.0
ABBV,2022-11-07/2022-11-13,133.4615478515625,43040004637500457370056077006786400,0.03359009213466768,0.03209899324715515,0.0,0.0,0.0,0.0,0.0
ABBV,2022-11-14/2022-11-20,137.7455291748047,70771005909500735870050695005691100,0.03209899324715515,0.02993932509764008,0.0,0.0,0.0,0.0,0.0
ABBV,2022-11-21/2022-11-27,141.86953735351562,6492100535110032211001661900,0.02993932509764008,0.025310183465299785,0.0,0.0,0.0,0.0,0.0
ABBV,2022-11-28/2022-12-04,145.4602813720703,390280036890001234250058278004304900,0.025310183465299785,-0.003666256332684137,0.0,0.0,0.0,0.0,0.0
ABBV,2022-12-05/2022-12-11,144.92698669433594,48594005480400463780042744004644800,-0.003666256332684137,-0.01582228136958197,0.0,0.0,0.0,0.0,0.0
ABBV,2022-12-12/2022-12-18,142.6339111328125,410940050504004485400526830018905500,-0.01582228136958197,0.01632601798782507,0.0,0.0,0.0,0.0,0.0
ABBV,2022-12-19/2022-12-25,144.96255493164062,40334004221000370720036060002685100,0.01632601798782507,-0.009135533678741203,0.0,0.0,0.0,0.0,0.0
ABBV,2022-12-26/2023-01-01,143.63824462890625,2669200294450031125003680400,-0.009135533678741203,0.03056745457257226,0.0,0.0,0.0,0.0,0.0
ABBV,2023-01-02/2023-01-08,148.02890014648438,4937500444040035160005099100,0.03056745457257226,-0.06898728840552248,0.0,0.0,0.0,0.0,0.0
ABBV,2023-01-09/2023-01-15,137.81678771972656,78330005936200749200076651006019300,-0.06898728840552248,-0.026106955067675797,0.0,0.0,0.0,0.0,0.0
ABBV,2023-01-16/2023-01-22,134.21881103515625,8507000619080071699007059000,-0.026106955067675797,-0.02212725910976654,0.0,0.0,0.0,0.0,0.0
ABBV,2023-01-23/2023-01-29,131.24891662597656,76164005171400574430045778004591500,-0.02212725910976654,-0.0073827571818917415,0.0,0.0,0.0,0.0,0.0
ABBV,2023-01-30/2023-02-05,130.27993774414062,45734005628700543990061608006553000,-0.0073827571818917415,0.04717612712821451,0.0,0.0,0.0,0.0,0.0
ABBV,2023-02-06/2023-02-12,136.42604064941406,429700054019005753800122169008956700,0.04717612712821451,-0.00486678119013062,0.0,0.0,0.0,0.0,0.0
ABBV,2023-02-13/2023-02-19,135.7620849609375,56026004662800564810037575004562400,-0.00486678119013062,0.009252578084327556,0.0,0.0,0.0,0.0,0.0
ABBV,2023-02-20/2023-02-26,137.0182342529297,8466100604170059933005621100,0.009252578084327556,0.02193676864306271,0.0,0.0,0.0,0.0,0.0
ABBV,2023-02-27/2023-03-05,140.0239715576172,68288007561700548580045678004851200,0.02193676864306271,-0.040689313298776675,0.0,0.0,0.0,0.0,0.0
ABBV,2023-03-06/2023-03-12,134.3264923095703,40519004606900586010053502006825500,-0.040689313298776675,0.030124882699184674,0.0,0.0,0.0,0.0,0.0
ABBV,2023-03-13/2023-03-19,138.37306213378906,765380066441006304600633120042756400,0.030124882699184674,0.024640132891992073,0.0,0.0,0.0,0.0,0.0
ABBV,2023-03-20/2023-03-26,141.7825927734375,44082004675700437690045840004678700,0.024640132891992073,0.008543065201987554,0.0,0.0,0.0,0.0,0.0
ABBV,2023-03-27/2023-04-02,142.9938507080078,38878003532500395990036358004957300,0.008543065201987554,0.013678972217672225,0.0,0.0,0.0,0.0,0.0
ABBV,2023-04-03/2023-04-09,144.94985961914062,4389400422440057430005498300,0.013678972217672225,0.009449299821441937,0.0,0.0,0.0,0.0,0.0
ABBV,2023-04-10/2023-04-16,146.3195343017578,33095002875800400500038685003473100,0.009449299821441937,0.005074564637685519,0.0,0.0,0.0,0.0,0.0
ABBV,2023-04-17/2023-04-23,147.06204223632812,43541004996200482690038081004812100,0.005074564637685519,-0.06951555003196763,0.0,0.0,0.0,0.0,0.0
ABBV,2023-04-24/2023-04-30,136.8389434814453,472890055062005192000170630007123800,-0.06951555003196763,-0.02044720283295587,0.0,0.0,0.0,0.0,0.0
